at,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,,,
22/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,55,102,277,232,89,169,134,261,609,520,491,382,333,194,156,205,126,66,17,0,0,0,0,0,0,0,0,0,0,,4471,609
23/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,174,248,345,429,545,560,689,714,723,714,691,651,599,533,388,307,169,119,42,0,0,0,0,0,0,0,0,0,0,0,,8677,723
24/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,210,386,537,662,625,501,343,420,405,363,323,345,220,111,56,16,0,0,0,0,0,0,0,0,0,0,0,,5591,662
25/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,5,19,37,116,73,173,160,10,160,675,600,542,517,448,358,206,41,14,12,0,0,0,0,0,0,0,0,0,0,,4208,675
26/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,177,221,316,541,611,523,691,699,689,666,527,574,431,279,70,0,26,30,1,0,0,0,0,0,0,0,0,0,0,,7198,699
27/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,41,87,188,276,252,320,328,522,682,658,618,564,497,432,356,277,169,80,18,0,0,0,0,0,0,0,0,0,0,,6391,682
28/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,78,188,318,462,562,613,650,675,682,673,650,611,559,494,423,349,263,168,87,23,0,0,0,0,0,0,0,0,0,0,,8537,682
29/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,150,270,399,495,555,605,644,668,674,665,640,600,547,484,416,340,263,180,86,23,0,0,0,0,0,0,0,0,0,0,,8761,674
30/09/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,121,200,345,450,547,600,636,658,666,657,631,592,540,477,407,331,254,178,85,15,0,0,0,0,0,0,0,0,0,0,,8437,666
01/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,174,194,361,451,541,591,628,651,657,648,623,584,532,470,400,325,249,173,94,20,0,0,0,0,0,0,0,0,0,0,,8422,657
02/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,117,271,399,475,534,585,621,643,649,640,616,577,525,461,393,317,242,125,42,4,0,0,0,0,0,0,0,0,0,0,,8263,649
03/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,181,248,374,468,527,578,613,635,641,632,608,569,518,454,384,311,142,68,12,0,0,0,0,0,0,0,0,0,0,0,,7994,641
04/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,63,121,229,242,173,57,64,179,294,95,75,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,1658,294
05/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,180,156,145,163,169,177,121,103,209,76,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1544,209
06/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51,93,153,188,254,278,297,432,460,583,225,340,242,245,157,128,61,8,0,0,0,0,0,0,0,0,0,0,0,,4224,583
07/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,102,119,256,360,366,509,348,192,345,195,264,369,123,225,82,48,9,0,0,0,0,0,0,0,0,0,0,0,,3959,509
08/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,58,123,141,139,173,255,258,215,145,143,88,77,75,43,20,4,0,0,0,0,0,0,0,0,0,0,0,0,,1970,258
09/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,66,113,294,186,125,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,814,294
10/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,22,27,53,80,50,67,78,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,460,80
11/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,36,74,44,55,41,25,16,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,335,74
12/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,70,161,244,136,61,0,0,0,9,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,810,244
13/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,57,159,183,245,276,413,425,520,526,488,433,265,134,58,20,3,0,0,0,0,0,0,0,0,0,0,0,0,,4213,526
14/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,64,114,213,264,320,370,439,482,504,519,480,430,372,240,167,98,43,5,0,0,0,0,0,0,0,0,0,0,0,,5148,519
15/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,101,115,214,305,438,521,541,546,535,510,472,425,365,300,235,74,38,1,0,0,0,0,0,0,0,0,0,0,0,,5743,546
16/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,170,307,438,434,405,328,269,429,496,464,415,357,295,195,113,46,6,0,0,0,0,0,0,0,0,0,0,0,,5201,496
17/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,45,81,99,150,185,188,182,201,297,209,111,125,49,56,19,1,0,0,0,0,0,0,0,0,0,0,0,0,,2050,297
18/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,67,106,143,182,238,240,192,265,290,432,393,381,334,243,161,81,21,0,0,0,0,0,0,0,0,0,0,0,0,,3798,432
19/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,124,134,173,209,271,313,380,382,335,48,300,136,217,103,168,81,25,0,0,0,0,0,0,0,0,0,0,0,0,,3441,382
20/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,150,200,244,358,308,388,413,497,473,348,206,228,93,70,29,6,0,0,0,0,0,0,0,0,0,0,0,0,,4076,497
21/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,72,126,106,112,229,294,340,228,140,131,74,49,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1945,340
22/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,124,184,263,291,323,370,422,474,457,421,374,289,224,95,34,3,0,0,0,0,0,0,0,0,0,0,0,0,,4428,474
23/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,48,125,162,207,259,296,291,292,226,184,158,102,86,54,37,8,0,0,0,0,0,0,0,0,0,0,0,0,,2579,296
24/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,93,121,165,209,278,287,254,203,116,72,61,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1933,287
25/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,71,103,179,228,289,332,385,316,115,47,97,91,67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2360,385
26/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,55,121,161,202,202,285,353,391,375,430,395,269,293,235,131,42,7,0,0,0,0,0,0,0,0,0,0,0,0,,3962,430
27/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,13,7,38,18,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,38
28/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,128,224,319,395,450,440,416,380,335,281,225,161,101,29,0,0,0,0,0,0,0,0,0,0,0,0,,3946,450
29/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,57,101,177,270,332,245,76,56,75,74,33,16,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1544,332
30/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,50,66,56,25,44,48,322,280,231,208,315,235,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2008,322
31/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,54,44,82,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,296,82
01/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,47,73,135,115,177,249,399,423,413,391,353,313,160,115,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3399,423
02/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,48,89,113,108,142,113,100,48,23,25,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,872,142
03/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,26,8,14,0,50,58,64,84,179,147,147,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,845,179
04/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,90,127,167,122,187,252,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1027,252
05/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,50,103,135,160,119,91,67,50,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,845,160
06/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,59,119,151,232,293,344,392,382,360,273,241,175,96,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3180,392
07/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,7
08/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,5
09/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,32,77,89,196,186,171,117,54,45,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1000,196
10/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,90,131,97,110,84,63,59,166,166,72,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1140,166
11/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,65,44,64,54,88,120,151,192,168,140,67,35,22,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1262,192
12/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,57,17,25,81,174,274,338,349,306,223,110,77,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2086,349
13/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,33,62,95,113,141,191,234,287,311,185,188,65,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1948,311
14/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
15/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,11,15,28,63,132,143,81,65,105,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,701,143
16/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,58,98,288,315,329,333,324,304,274,235,146,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2774,333
18/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,22,27,48,150,180,198,182,257,263,247,186,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1851,263
19/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,80,156,216,253,304,320,323,316,295,261,197,183,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2997,323
20/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,83,64,78,80,53,28,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,505,83
21/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
22/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,140,124,154,31,0,142,51,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,673,154
23/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,102,192,201,167,177,221,211,176,123,77,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1724,221
24/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,105,92,175,215,206,182,207,139,105,90,106,74,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1744,215
25/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,76,119,125,142,146,126,147,141,127,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1191,147
26/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,35,34,36,66,86,54,30,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,410,86
27/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,58,62,82,115,148,207,265,239,202,160,112,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1728,265
28/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,77,114,128,209,162,125,161,200,158,56,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1440,209
29/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,70,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,114,70
30/11/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,101,142,164,208,247,276,220,232,197,70,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1957,276
01/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,105,142,132,77,116,87,46,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,782,142
02/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,126,121,93,68,71,101,70,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,731,126
03/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,51,87,152,128,169,251,225,119,89,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1349,251
04/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,20
05/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,48,99,121,141,167,185,204,89,40,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1248,204
06/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,95,104,104,93,85,80,106,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,785,106
07/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,55,90,121,155,173,142,175,125,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1149,175
08/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,32,48,58,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,194,58
09/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,85,149,70,137,127,108,121,181,140,83,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1281,181
10/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,203,236,252,206,221,238,128,68,35,96,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1781,252
11/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,17,44,42,76,88,83,95,47,40,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,589,95
12/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,41,89,149,153,194,159,150,67,25,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1057,194
13/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,62,120,168,27,16,62,84,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,661,168
14/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,44,90,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,302,90
15/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,15,46,9,25,74,104,18,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,407,104
16/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,85,119,129,92,135,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,650,135
17/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,50,89,111,128,115,75,0,137,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,782,137
18/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,45,101,133,149,192,225,207,175,95,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1377,225
19/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,12,22,37,24,6,31,0,16,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,176,37
20/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,14,12,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79,20
21/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,208,95,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,376,208
22/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,61,84,53,24,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,304,84
23/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,39,24
24/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,48,77,85,122,99,54,116,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,709,122
25/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120,43
26/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,12
27/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,37,37,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,129,37
28/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,65,147,156,109,67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,579,156
29/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,44,0,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122,44
30/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,42,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141,42
31/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,42,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141,42
30/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,42,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,141,42
31/12/2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,28,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,28
02/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,45,107,70,120,97,0,33,0,107,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,612,120
03/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,61,130,39,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,282,130
04/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,40,34,19,32,51,34,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,281,51
05/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,26,19,43,51,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292,94
06/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,66,104,169,239,174,106,57,55,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1027,239
07/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,102,184,217,233,182,60,81,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1156,233
08/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,112,82,123,160,195,172,151,29,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1067,195
09/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,47,62,46,40,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,246,62
10/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,84,101,27,65,144,74,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,576,144
11/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,44,34,27,20,6,5,0,0,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,238,60
12/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,46,14,30,65,79,0,22,63,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,427,79
13/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,18,148,165,193,236,158,53,204,105,94,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1507,236
14/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,29,54,102,128,267,158,255,241,146,125,97,77,62,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1795,267
15/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,49,97,144,185,217,236,234,232,227,229,111,97,47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2171,236
16/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,54,109,132,174,214,224,241,236,214,185,139,94,46,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2125,241
17/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,28,28,54,100,60,98,79,60,104,51,150,98,56,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1027,150
18/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,43,42,63,40,49,60,45,37,33,19,37,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,571,63
19/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,35,81,113,142,144,206,148,114,373,124,32,33,67,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1664,373
20/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,39,74,79,69,56,49,100,107,102,102,188,63,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1082,188
21/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,53,97,86,32,62,378,88,91,58,104,56,35,32,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1235,378
22/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,21,86,46,174,144,308,327,287,272,246,100,107,56,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2243,327
23/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46,73,81,104,149,179,151,158,140,114,120,87,34,65,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1539,179
24/01/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,28,28,28,35,62,56,79,39,62,32,44,35,19,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,576,79
